id,species_id,name,language,is_main
504882f4-93e2-4f62-8400-17a2049fedf5,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,Seihval,nor,False
0c7ca34f-d03a-4496-a87e-a9af092d2695,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,Noordse Vinvis,nld,False
d81e5485-61a4-4330-b718-52e24f58df27,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,Ballena sei,spa,False
01c6b111-23eb-4177-815d-86e43e0e462f,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,sejval,swe,False
1ee3d5ba-3492-41f8-8417-59128ca5bea5,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,塞鲸,zho,False
7bfadada-65f7-4aed-9815-9beb413afc04,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,Baleinoptère de Rudolphi,fra,False
a7bcaa09-31ee-44d4-b61c-5ce99a2723fd,e58a3fff-e0f3-43d9-bfcc-be33ac49d540,Seiwal,deu,False
1181dd2c-e874-4390-af4c-642d34ebd59b,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Polar Bear,eng,True
f08e007e-da2c-4b5d-8f43-780aec101e69,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Urso-polar,por,False
0dc983f2-c9bc-403d-bb33-c3f81dfd0e21,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Ariu i bardhe,sq,False
dd968b67-0d1d-45b1-96bd-d028d0e3ebfd,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Bely medved,rus,False
a8e394b0-1df4-43bc-a895-76d70d452990,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Isbjørn,nor,False
a3d6a63f-12b2-4790-b6d6-b99d8837f603,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Ijsbeer,nld,False
9024e2eb-246a-42d0-9973-86ae82a3636c,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Oso polar,spa,False
5e0c8e2b-3f05-4bd3-8a6d-abe39ce65d6c,d07c1335-0bf5-445c-bcaa-f7cdbd029637,isbjörn,swe,False
ff39260c-56ed-4b2a-be6d-ce52334d2d31,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Ours polaire,fra,False
99e93b2d-27ad-4ea4-be16-cee13ea72290,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Polarni medvjed,hr,False
9f98c9b6-7769-4ea7-b2bb-d36aa60e3d3d,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Orso polare,ita,False
5d110d6d-758a-419d-8c9b-2654e38cbf56,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Isbjørn,dan,False
22e458c3-0e12-454c-b0a8-fd016f74f8b6,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Eisbär,deu,False
abe530b7-0fbe-470d-8eb7-635ce46657db,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Jääkaru,est,False
7692623e-993f-45d7-ac85-c965663caa18,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Jääkarhu,fin,False
9b0c22bd-ef84-4405-b647-3ae5203d44fb,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Jegesmedve,hun,False
801b0129-e1e8-445d-a45d-a42053ba9172,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Hvítabjörn,is,False
c3855dfe-68ae-4207-86c6-3f73e5dd2776,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Baltasis lokys,lit,False
a02d46c7-aeb2-4695-adc8-a065ce5c0d99,d07c1335-0bf5-445c-bcaa-f7cdbd029637,Urs-polar,ron,False
cdcdb8b3-0994-4ead-87f1-e816bb761e49,e37fba40-33e0-41c9-94cb-78fbb86ae48d,Sea Otter,en,True
